Listing Name,Display Name,Sector,Brief Description,Address,Website,Phone,Social Media 1,Social Media 1 Type,Social Media 2,Social Media 2 Type,Social Media 3,Social Media 3 Type,Status,ID,lon,lat
Clermont HDFC,Clermont HDFC,Housing,Clermont HDFC,79 Decatur Street,,,,,,,,,,2363,-73.940184,40.680702
631 Park Place HDFC,631 Park Place HDFC,Housing,631 Park Place HDFC,631 Park Place,,,,,,,,,,2364,-73.957179,40.674297
108 Division Avenue HDFC,108 Division Avenue HDFC,Housing,108 Division Avenue HDFC,108 Division Ave,,,,,,,,,,2365,-73.96351,40.707634
273-77 Grand Street HDFC,273-77 Grand Street HDFC,Housing,273-77 Grand Street HDFC,277 Grand Street,,,,,,,,,,2366,-73.957898,40.713165
175 Claremont Avenue HDFC,175 Claremont Avenue HDFC,Housing,175 Claremont Avenue HDFC,175 Claremont Ave,,,,,,,,,,2367,-73.960775,40.814117
103-09 West 88 St HDFC,103-09 West 88 St HDFC,Housing,103-09 West 88 St HDFC,107 West 88 Street,,,,,,,,,,2368,-73.971803,40.788064
450 West 55 Street HDFC,450 West 55 Street HDFC,Housing,450 West 55 Street HDFC,450 West 55 Street,,,,,,,,,,2369,-73.988785,40.767488
510 West 172 St HDFC,510 West 172 St HDFC,Housing,510 West 172 St HDFC,510 West 172nd Street,,,,,,,,,,2370,-73.936101,40.842679
63 Morningside Ave HDFC,63 Morningside Ave HDFC,Housing,63 Morningside Ave HDFC,63 Morningside Ave,,,,,,,,,,2371,-73.956035,40.808556
1387 Dean St HDFC,1387 Dean St HDFC,Housing,1387 Dean St HDFC,1387 Dean St,,,,,,,,,,2372,-73.942715,40.676502
1100-04 Elder Ave HDFC,1100-04 Elder Ave HDFC,Housing,1100-04 Elder Ave HDFC,1104 Elder Avenue,,,,,,,,,,2373,-73.878636,40.826389
486 Amsterdam Avenue HDFC,486 Amsterdam Avenue HDFC,Housing,486 Amsterdam Avenue HDFC,486 Amsterdam Ave,,,,,,,,,,2374,-73.976275,40.786001
524 East 6th Street HDFC,524 East 6th Street HDFC,Housing,524 East 6th Street HDFC,524 East 6th Street,,,,,,,,,,2375,-73.982718,40.724919
14 West 119 St HDFC,14 West 119 St HDFC,Housing,14 West 119 St HDFC,14 West 119 St,,,,,,,,,,2376,-73.945841,40.802906
444 West 54 Street HDFC,444 West 54 Street HDFC,Housing,444 West 54 Street HDFC,444 West 54th Street,,,,,,,,,,2377,-73.989008,40.766764
849 St Nicholas Ave HDFC,849 St Nicholas Ave HDFC,Housing,849 St Nicholas Ave HDFC,849 St Nicholas Ave,,,,,,,,,,2378,-73.942263,40.829157
26 Havemeyer Street HDFC,26 Havemeyer Street HDFC,Housing,26 Havemeyer Street HDFC,26 Havemeyer St,,,,,,,,,,2379,-73.953629,40.715701
108-110 West 95 St HDFC,108-110 West 95 St HDFC,Housing,108-110 West 95 St HDFC,108 West 95 St,,,,,,,,,,2380,-73.968757,40.792468
2024 Hughes Ave HDFC,2024 Hughes Ave HDFC,Housing,2024 Hughes Ave HDFC,2024 Hughes Ave,,,,,,,,,,2381,-73.891082,40.847834
682 Sixth Avenue HDFC,682 Sixth Avenue HDFC,Housing,682 Sixth Avenue HDFC,682 Sixth Ave,,,,,,,,,,2382,-73.993501,40.741845
374 West 127 St HDFC,374 West 127 St HDFC,Housing,374 West 127 St HDFC,374 West 127 St,,,,,,,,,,2383,-73.952751,40.812495
40 Downing Street HDFC,40 Downing Street HDFC,Housing,40 Downing Street HDFC,40 Downing St,,,,,,,,,,2384,-74.004077,40.729177
30 Macombs Place HDFC,30 Macombs Place HDFC,Housing,30 Macombs Place HDFC,30 Macombs Place,,,,,,,,,,2385,-73.938697,40.826161
1211 Washington Avenue HDFC,1211 Washington Avenue HDFC,Housing,1211 Washington Avenue HDFC,1211 Washington Ave,,,,,,,,,,2386,-73.907013,40.831135
49 Tenants Unity Assoc. HDFC,49 Tenants Unity Assoc. HDFC,Housing,49 Tenants Unity Assoc. HDFC,P.O. Box 170350,,,,,,,,,,2387,-73.976895,40.681233
389 East 194 Street HDFC,389 East 194 Street HDFC,Housing,389 East 194 Street HDFC,389 East 194 St,,,,,,,,,,2388,-73.889699,40.863239
392 Marcy Avenue HDFC,392 Marcy Avenue HDFC,Housing,392 Marcy Avenue HDFC,392 Marcy Ave,,,,,,,,,,2389,-73.952261,40.701732
325-327 Pleasant Ave HDFC,325-327 Pleasant Ave HDFC,Housing,325-327 Pleasant Ave HDFC,327 Pleasant Avenue,,,,,,,,,,2390,-73.93251,40.795983
519 West 151 Street HDFC,519 West 151 Street HDFC,Housing,519 West 151 Street HDFC,519 West 151st Street,,,,,,,,,,2391,-73.945749,40.829436
167 West 129 HDFC,167 West 129 HDFC,Housing,167 West 129 HDFC,167 West 133 Street,,,,,,,,,,2392,-73.94395,40.813741
1864 7th Avenue HDFC,1864 7th Avenue HDFC,Housing,1864 7th Avenue HDFC,1864 7th Avenue,,,,,,,,,,2393,-73.954021,40.801407
30 West 119 Street HDFC,30 West 119 Street HDFC,Housing,30 West 119 Street HDFC,30 West 119 Street,,,,,,,,,,2394,-73.946252,40.803076
36-44 Attorney St HDFC,36-44 Attorney St HDFC,Housing,36-44 Attorney St HDFC,157 Broome Street,,,,,,,,,,2395,-73.985219,40.716568
Forsyth Street Tenants HDFC,Forsyth Street Tenants HDFC,Housing,Forsyth Street Tenants HDFC,212 Forsyth St,,,,,,,,,,2396,-73.990435,40.72305
263 Devoe Street HDFC,263 Devoe Street HDFC,Housing,263 Devoe Street HDFC,263 Devoe St,,,,,,,,,,2397,-73.939202,40.713903
729 St Nicholas Avenue HDFC,729 St Nicholas Avenue HDFC,Housing,729 St Nicholas Avenue HDFC,302 West 139 St,,,,,,,,,,2398,-73.945146,40.81921
63 Franklin Street HDFC,63 Franklin Street HDFC,Housing,63 Franklin Street HDFC,63 Franklin St,,,,,,,,,,2399,-73.957365,40.727628
Heartstone HDFC,Heartstone HDFC,Housing,Heartstone HDFC,519 East 11th Street,,,,,,,,,,2400,-73.980819,40.728069
522 West 152 Street HDFC,522 West 152 Street HDFC,Housing,522 West 152 Street HDFC,522 West 152nd Street,,,,,,,,,,2401,-73.94559,40.830129
346 West 48 Street HDFC,346 West 48 Street HDFC,Housing,346 West 48 Street HDFC,346 West 48 St,,,,,,,,,,2402,-73.988988,40.761834
138 East 98 Street HDFC,138 East 98 Street HDFC,Housing,138 East 98 Street HDFC,138 East 98 St,,,,,,,,,,2403,-73.949748,40.787043
364 West 121 St HDFC,364 West 121 St HDFC,Housing,364 West 121 St HDFC,364 West 121 St,,,,,,,,,,2404,-73.955601,40.808666
238 West 112 Street HDFC,238 West 112 Street HDFC,Housing,238 West 112 Street HDFC,238 West 112 St,,,,,,,,,,2405,-73.955904,40.801255
123 East 101 St HDFC,123 East 101 St HDFC,Housing,123 East 101 St HDFC,123 East 101 St,,,,,,,,,,2406,-73.949291,40.789377
Los Hijos del Barrio HDFC,Los Hijos del Barrio HDFC,Housing,Los Hijos del Barrio HDFC,112 East 102 St,,,,,,,,,,2407,-73.949048,40.790029
152 Forsyth St HDFC,152 Forsyth St HDFC,Housing,152 Forsyth St HDFC,152 Forsyth St,,,,,,,,,,2408,-73.99172,40.720561
962-68 Anderson Avenue HDFC,962-68 Anderson Avenue HDFC,Housing,962-68 Anderson Avenue HDFC,966 Anderson Ave,,,,,,,,,,2409,-73.927657,40.831619
2053 7th Avenue HDFC,2053 7th Avenue HDFC,Housing,2053 7th Avenue HDFC,2053 Seventh Ave,,,,,,,,,,2410,-73.949292,40.807387
Victory Renaissance HDFC,Victory Renaissance HDFC,Housing,Victory Renaissance HDFC,120 West 123 St,,,,,,,,,,2411,-73.947562,40.806916
1516 Bedford Avenue HDFC,1516 Bedford Avenue HDFC,Housing,1516 Bedford Avenue HDFC,1516 Bedford Ave,,,,,,,,,,2412,-73.954809,40.671474
123-25 East 102 St HDFC,123-25 East 102 St HDFC,Housing,123-25 East 102 St HDFC,123 East 102 St,,,,,,,,,,2413,-73.948558,40.789881
509 West 142nd Street HDFC,509 West 142nd Street HDFC,Housing,509 West 142nd Street HDFC,509 West 142nd Street,,,,,,,,,,2414,-73.950017,40.823773
689 Bristol Street HDFC,689 Bristol Street HDFC,Housing,689 Bristol Street HDFC,689 Bristol St,,,,,,,,,,2415,-73.908574,40.653808
105 East 97 Street HDFC,105 East 97 Street HDFC,Housing,105 East 97 Street HDFC,105 E 97th St,,,,,,,,,,2416,-73.951367,40.786962
272 Alexander Ave HDFC,272 Alexander Ave HDFC,Housing,272 Alexander Ave HDFC,272 Alexander Avenue,,,,,,,,,,2417,-73.92472,40.810588
35 Mt Morris Park West HDFC,35 Mt Morris Park West HDFC,Housing,35 Mt Morris Park West HDFC,35 Mount Morris Park West,,,,,,,,,,2418,-73.94463,40.806279
226 West 113 Street HDFC,226 West 113 Street HDFC,Housing,226 West 113 Street HDFC,226 West 113 St,,,,,,,,,,2419,-73.954757,40.801606
713 St Nicholas Avenue HDFC,713 St Nicholas Avenue HDFC,Housing,713 St Nicholas Avenue HDFC,713 St Nicholas Ave,,,,,,,,,,2420,-73.944689,40.824513
503 West 170 Street HDFC,503 West 170 Street HDFC,Housing,503 West 170 Street HDFC,503 W 170 St,,,,,,,,,,2421,-73.936552,40.841312
152 West 144 St HDFC,152 West 144 St HDFC,Housing,152 West 144 St HDFC,152 West 144 Street,,,,,,,,,,2422,-73.938625,40.82054
2041 Fifth Avenue HDFC,2041 Fifth Avenue HDFC,Housing,2041 Fifth Avenue HDFC,2041 5th Avenue,,,,,,,,,,2423,-73.941503,40.807143
633 Park Place HDFC,633 Park Place HDFC,Housing,633 Park Place HDFC,633 Park Place,,,,,,,,,,2424,-73.957075,40.67428
48-50 West 119 St HDFC,48-50 West 119 St HDFC,Housing,48-50 West 119 St HDFC,48 West 119 St,,,,,,,,,,2425,-73.946643,40.803236
16 Maujer Street HDFC,16 Maujer Street HDFC,Housing,16 Maujer Street HDFC,16 Maujer St,,,,,,,,,,2426,-73.95014,40.71027
252 Heyward Street HDFC,252 Heyward Street HDFC,Housing,252 Heyward Street HDFC,252 Heyward St,,,,,,,,,,2427,-73.951511,40.704645
2247 Hughes Avenue HDFC,2247 Hughes Avenue HDFC,Housing,2247 Hughes Avenue HDFC,2247 Hughes Ave,,,,,,,,,,2428,-73.888557,40.851843
527 West 151 St HDFC,527 West 151 St HDFC,Housing,527 West 151 St HDFC,527 West 151 St,,,,,,,,,,2429,-73.94624,40.829641
166 West 122 St HDFC,166 West 122 St HDFC,Housing,166 West 122 St HDFC,166 West 122 St,,,,,,,,,,2430,-73.949385,40.806859
2130 Tiebout Ave HDFC,2130 Tiebout Ave HDFC,Housing,2130 Tiebout Ave HDFC,2130 Tiebout Avenue,,,,,,,,,,2431,-73.898456,40.853622
676 East 179 Street HDFC,676 East 179 Street HDFC,Housing,676 East 179 Street HDFC,676 East 179 St,,,,,,,,,,2432,-73.890278,40.846916
3405-7 Broadway HDFC,3405-7 Broadway HDFC,Housing,3405-7 Broadway HDFC,3405 Broadway,,,,,,,,,,2433,-73.953651,40.822251
72 Clinton HDFC,72 Clinton HDFC,Housing,72 Clinton HDFC,72 Clinton St,,,,,,,,,,2434,-73.984972,40.719207
451 West 48 Street HDFC,451 West 48 Street HDFC,Housing,451 West 48 Street HDFC,451 West 48 St,,,,,,,,,,2435,-73.992154,40.763244
558-60 West 148 St HDFC,558-60 West 148 St HDFC,Housing,558-60 West 148 St HDFC,560 West 148 St,,,,,,,,,,2436,-73.94837,40.828032
699 Tenth Ave HDFC,699 Tenth Ave HDFC,Housing,699 Tenth Ave HDFC,699 Tenth Ave,,,,,,,,,,2437,-73.99291,40.763201
831 Fox Street HDFC,831 Fox Street HDFC,Housing,831 Fox Street HDFC,831 Fox St,,,,,,,,,,2438,-73.896344,40.817521
524 West 152 St HDFC,524 West 152 St HDFC,Housing,524 West 152 St HDFC,524 West 152 Street,,,,,,,,,,2439,-73.945725,40.830192
805 St. Johns Place HDFC,805 St. Johns Place HDFC,Housing,805 St. Johns Place HDFC,805 St John Place,,,,,,,,,,2440,-73.951623,40.67181
544 West 157 St HDFC,544 West 157 St HDFC,Housing,544 West 157 St HDFC,544-46 W 157 Street,,,,,,,,,,2441,-73.944187,40.833734
654 Tenth Avenue HDFC,654 Tenth Avenue HDFC,Housing,654 Tenth Avenue HDFC,654 Tenth Ave,,,,,,,,,,2442,-73.993374,40.762206
62-64 East 3 St HDFC,62-64 East 3 St HDFC,Housing,62-64 East 3 St HDFC,64 East 3 St,,,,,,,,,,2443,-73.988946,40.725164
145-47 West 105 Street HDFC,145-47 West 105 Street HDFC,Housing,145-47 West 105 Street HDFC,147 West 105 Street,,,,,,,,,,2444,-73.965002,40.799293
344 West 48 Street HDFC,344 West 48 Street HDFC,Housing,344 West 48 Street HDFC,344 West 48 St,,,,,,,,,,2445,-73.988907,40.761799
786 Ninth Avenue HDFC,786 Ninth Avenue HDFC,Housing,786 Ninth Avenue HDFC,786 Ninth Ave,,,,,,,,,,2446,-73.987865,40.764919
316 West 47 St HDFC,316 West 47 St HDFC,Housing,316 West 47 St HDFC,316 West 47 St,,,,,,,,,,2447,-73.988495,40.760816
976 Simpson St HDFC,976 Simpson St HDFC,Housing,976 Simpson St HDFC,976 Simpson Street,,,,,,,,,,2448,-73.892854,40.822097
470 West 153 St HDFC,470 West 153 St HDFC,Housing,470 West 153 St HDFC,470 West 153 St,,,,,,,,,,2449,-73.943658,40.830122
87 Stockholm St HDFC,87 Stockholm St HDFC,Housing,87 Stockholm St HDFC,87 Stockholm St,,,,,,,,,,2450,-73.925148,40.697126
50 West 106 Street HDFC,50 West 106 Street HDFC,Housing,50 West 106 Street HDFC,50 West 106 St,,,,,,,,,,2451,-73.961752,40.798742
37-12 Astoria Blvd HDFC,37-12 Astoria Blvd HDFC,Housing,37-12 Astoria Blvd HDFC,37-12 Astoria Blvd,,,,,,,,,,2452,-73.912505,40.769074
134 West 20th Street HDFC,134 West 20th Street HDFC,Housing,134 West 20th Street HDFC,134 W 20th St,,,,,,,,,,2453,-73.995746,40.741668
278 43 Street HDFC,278 43 Street HDFC,Housing,278 43 Street HDFC,278 43rd St,,,,,,,,,,2454,-74.010891,40.651837
2141 Prospect Avenue HDFC,2141 Prospect Avenue HDFC,Housing,2141 Prospect Avenue HDFC,2141 Prospect Avenue,,,,,,,,,,2455,-73.885714,40.848282
3175-77 Villa Avenue HDFC,3175-77 Villa Avenue HDFC,Housing,3175-77 Villa Avenue HDFC,3177 Villa Ave,,,,,,,,,,2456,-73.886951,40.87648
100-106 West 141st Street HDFC,100-106 West 141st Street HDFC,Housing,100-106 West 141st Street HDFC,100 West 141 St,,,,,,,,,,2457,-73.93855,40.818052
604 East 17 Street HDFC,604 East 17 Street HDFC,Housing,604 East 17 Street HDFC,604 East 17 St,,,,,,,,,,2458,-73.961505,40.635864
465 West 46 Street HDFC,465 West 46 Street HDFC,Housing,465 West 46 Street HDFC,465 West 46 St,,,,,,,,,,2459,-73.993143,40.762022
307 West 107 Street HDFC,307 West 107 Street HDFC,Housing,307 West 107 Street HDFC,307 West 107 St,,,,,,,,,,2460,-73.968715,40.802612
379 Hancock Street HDFC,379 Hancock Street HDFC,Housing,379 Hancock Street HDFC,379 Hancock St,,,,,,,,,,2461,-73.940805,40.68362
104 Division Avenue HDFC,104 Division Avenue HDFC,Housing,104 Division Avenue HDFC,104 Division Ave,,,,,,,,,,2462,-73.963705,40.707603
243F Mulberry St HDFC,243F Mulberry St HDFC,Housing,243F Mulberry St HDFC,243F Mulberry St,,,,,,,,,,2463,-73.995966,40.72297
312 West 49th Street HDFC,312 West 49th Street HDFC,Housing,312 West 49th Street HDFC,312 West 49th Street,,,,,,,,,,2464,-73.987506,40.762037
36-38 Hawthorne St HDFC,36-38 Hawthorne St HDFC,Housing,36-38 Hawthorne St HDFC,36 Hawthorne St,,,,,,,,,,2465,-73.958935,40.657263
537 East 6 Street HDFC,537 East 6 Street HDFC,Housing,537 East 6 Street HDFC,537 East 6 St,,,,,,,,,,2466,-73.982175,40.724744
31 Kingsland Avenue HDFC,31 Kingsland Avenue HDFC,Housing,31 Kingsland Avenue HDFC,31 Kingsland Ave,,,,,,,,,,2467,-73.940286,40.717245
185-87 West 80 Street HDFC,185-87 West 80 Street HDFC,Housing,185-87 West 80 Street HDFC,185-87 West 80th Street,,,,,,,,,,2468,-73.977513,40.783734
98-100 Avenue C HDFC,98-100 Avenue C HDFC,Housing,98-100 Avenue C HDFC,98-100 Avenue C,,,,,,,,,,2469,-73.978963,40.723884
The Crossroads HDFC,The Crossroads HDFC,Housing,The Crossroads HDFC,326 West 43 Street,,,,,,,,,,2470,-73.990635,40.758443
463 Classon Avenue  HDFC,463 Classon Avenue  HDFC,Housing,463 Classon Avenue  HDFC,463 Classon Ave,,,,,,,,,,2471,-73.959173,40.684815
182-4 Conselyea Street HDFC,182-4 Conselyea Street HDFC,Housing,182-4 Conselyea Street HDFC,182 Conselyea St,,,,,,,,,,2472,-73.943602,40.715284
Alborada Group HDFC,Alborada Group HDFC,Housing,Alborada Group HDFC,11 West 107 St,,,,,,,,,,2473,-73.960258,40.799053
129-31 Bedford Ave HDFC,129-31 Bedford Ave HDFC,Housing,129-31 Bedford Ave HDFC,129 Bedford Ave,,,,,,,,,,2474,-73.956036,40.719358
972 Anderson Ave HDFC,972 Anderson Ave HDFC,Housing,972 Anderson Ave HDFC,972 Anderson Ave,,,,,,,,,,2475,-73.927499,40.831826
340 St Marks Avenue  HDFC,340 St Marks Avenue  HDFC,Housing,340 St Marks Avenue  HDFC,340 St Marks Ave,,,,,,,,,,2476,-73.964399,40.677561
200 West 112 St HDFC,200 West 112 St HDFC,Housing,200 West 112 St HDFC,200 West 112 St,,,,,,,,,,2477,-73.954815,40.800806
342 East 100 St HDFC,342 East 100 St HDFC,Housing,342 East 100 St HDFC,342 East 100 St,,,,,,,,,,2478,-73.943217,40.785934
469 West 166 St HDFC,469 West 166 St HDFC,Housing,469 West 166 St HDFC,469 West 166 St,,,,,,,,,,2479,-73.93758,40.838377
1113-17 Grant Avenue HDFC,1113-17 Grant Avenue HDFC,Housing,1113-17 Grant Avenue HDFC,1117 Grant Ave,,,,,,,,,,2480,-73.916414,40.831197
281 Classon Avenue HDFC,281 Classon Avenue HDFC,Housing,281 Classon Avenue HDFC,281 Classon Ave,,,,,,,,,,2481,-73.96047,40.691301
10 St Nicholas Terrace HDFC,10 St Nicholas Terrace HDFC,Housing,10 St Nicholas Terrace HDFC,10 St Nicholas Terrace,,,,,,,,,,2482,-73.951767,40.812759
1513-15 West 7th Street HDFC,1513-15 West 7th Street HDFC,Housing,1513-15 West 7th Street HDFC,1513-15 West 7 St,,,,,,,,,,2483,-73.981065,40.610088
1116 Hoe Avenue HDFC,1116 Hoe Avenue HDFC,Housing,1116 Hoe Avenue HDFC,1116 Hoe Avenue,,,,,,,,,,2484,-73.890867,40.826563
236-8 New Jersey Avenue HDFC,236-8 New Jersey Avenue HDFC,Housing,236-8 New Jersey Avenue HDFC,236-8 New Jersey Ave,,,,,,,,,,2485,-73.895365,40.673889
470 Convent Ave HDFC,470 Convent Ave HDFC,Housing,470 Convent Ave HDFC,470 Convent Ave,,,,,,,,,,2486,-73.943411,40.828284
664 West 161 Street HDFC,664 West 161 Street HDFC,Housing,664 West 161 Street HDFC,664 W 161 Street,,,,,,,,,,2487,-73.94551,40.837561
702 East 5th Street HDFC,702 East 5th Street HDFC,Housing,702 East 5th Street HDFC,702 East 5 St,,,,,,,,,,2488,-73.979505,40.722762
36 Convent Avenue HDFC,36 Convent Avenue HDFC,Housing,36 Convent Avenue HDFC,36 Convent Ave,,,,,,,,,,2489,-73.953225,40.814244
1346 Eastern Parkway HDFC,1346 Eastern Parkway HDFC,Housing,1346 Eastern Parkway HDFC,1346 Eastern Pkway,,,,,,,,,,2490,-73.923706,40.668159
157 West 123rd Street HDFC,157 West 123rd Street HDFC,Housing,157 West 123rd Street HDFC,157 W 123 Street,,,,,,,,,,2491,-73.948889,40.807534
265 Lee Avenue HDFC,265 Lee Avenue HDFC,Housing,265 Lee Avenue HDFC,265 Lee Ave,,,,,,,,,,2492,-73.953647,40.699916
993 Amsterdam Ave HDFC,993 Amsterdam Ave HDFC,Housing,993 Amsterdam Ave HDFC,993 Amsterdam Ave,,,,,,,,,,2493,-73.964375,40.802227
200-02 Kingsland Ave HDFC,200-02 Kingsland Ave HDFC,Housing,200-02 Kingsland Ave HDFC,200 Kingsland Ave,,,,,,,,,,2494,-73.941296,40.723677
484 West 165 St HDFC,484 West 165 St HDFC,Housing,484 West 165 St HDFC,484 West 165 Street,,,,,,,,,,2495,-73.937989,40.837692
Beck St Court HDFC,Beck St Court HDFC,Housing,Beck St Court HDFC,838 Beck St,,,,,,,,,,2496,-73.896942,40.818016
153 South 4 Street HDFC,153 South 4 Street HDFC,Housing,153 South 4 Street HDFC,153 South 4 St,,,,,,,,,,2497,-73.962029,40.711589
15 East 126 St HDFC,15 East 126 St HDFC,Housing,15 East 126 St HDFC,15 E 126th Street,,,,,,,,,,2498,-73.94099,40.806796
534 West 46 Street HDFC,534 West 46 Street HDFC,Housing,534 West 46 Street HDFC,534 West 46 St,,,,,,,,,,2499,-73.995024,40.762742
863 Grand Street HDFC,863 Grand Street HDFC,Housing,863 Grand Street HDFC,863 Grand St,,,,,,,,,,2500,-73.939313,40.712303
220 East 10 Street HDFC,220 East 10 Street HDFC,Housing,220 East 10 Street HDFC,220 East 10 St,,,,,,,,,,2501,-73.9857,40.729281
1001 Anderson Avenue HDFC,1001 Anderson Avenue HDFC,Housing,1001 Anderson Avenue HDFC,1001 Anderson Ave,,,,,,,,,,2502,-73.927346,40.832262
419-27 West 147 Street HDFC,419-27 West 147 Street HDFC,Housing,419-27 West 147 Street HDFC,419 West 147 St,,,,,,,,,,2503,-73.944465,40.825641
426 East 149 Street HDFC,426 East 149 Street HDFC,Housing,426 East 149 Street HDFC,426 East 149 St,,,,,,,,,,2504,-73.916421,40.81551
104-05 37 Drive HDFC,104-05 37 Drive HDFC,Housing,104-05 37 Drive HDFC,104-05 37th Drive,,,,,,,,,,2505,-73.862726,40.752323
660 St Nicholas Ave HDFC,660 St Nicholas Ave HDFC,Housing,660 St Nicholas Ave HDFC,660 St Nicholas Ave,,,,,,,,,,2506,-73.945314,40.822461
444-451 Orange Buildings HDFC,444-451 Orange Buildings HDFC,Housing,444-451 Orange Buildings HDFC,451 West 166 St,,,,,,,,,,2507,-73.936609,40.837979
45-53 West 110 St HDFC,45-53 West 110 St HDFC,Housing,45-53 West 110 St HDFC,45-53 West 110 St,,,,,,,,,,2508,-73.951432,40.797841
515 West 143 St HDFC,515 West 143 St HDFC,Housing,515 West 143 St HDFC,515 W 143 St,,,,,,,,,,2509,-73.949807,40.824498
1151 Vyse Avenue HDFC,1151 Vyse Avenue HDFC,Housing,1151 Vyse Avenue HDFC,1151 Vyse Ave,,,,,,,,,,2510,-73.89002,40.827732
645 Barretto Street HDFC,645 Barretto Street HDFC,Housing,645 Barretto Street HDFC,645 Barretto St.,,,,,,,,,,2511,-73.889159,40.813628
75 Linden St HDFC,75 Linden St HDFC,Housing,75 Linden St HDFC,75 Linden St,,,,,,,,,,2512,-73.920715,40.692118
2120 Mapes Avenue HDFC,2120 Mapes Avenue HDFC,Housing,2120 Mapes Avenue HDFC,2120 Mapes Ave,,,,,,,,,,2513,-73.885061,40.847143
325 West 43rd Street HDFC,325 West 43rd Street HDFC,Housing,325 West 43rd Street HDFC,325 West 43rd Street,,,,,,,,,,2514,-73.990498,40.758446
1993 Amsterdam Ave HDFC,1993 Amsterdam Ave HDFC,Housing,1993 Amsterdam Ave HDFC,1993 Amsterdam Avenue,,,,,,,,,,2515,-73.941238,40.833905
319 Berriman Street HDFC,319 Berriman Street HDFC,Housing,319 Berriman Street HDFC,319 Berriman St,,,,,,,,,,2516,-73.878961,40.670688
942 Columbus Avenue HDFC,942 Columbus Avenue HDFC,Housing,942 Columbus Avenue HDFC,942 Columbus Ave,,,,,,,,,,2517,-73.962769,40.799437
1160 President Street HDFC,1160 President Street HDFC,Housing,1160 President Street HDFC,1160 President St,,,,,,,,,,2518,-73.952005,40.668111
134 Eldridge St HDFC,134 Eldridge St HDFC,Housing,134 Eldridge St HDFC,134 Eldridge St,,,,,,,,,,2519,-73.991533,40.718937
2039 Hughes Avenue HDFC,2039 Hughes Avenue HDFC,Housing,2039 Hughes Avenue HDFC,2039 Hughes Ave,,,,,,,,,,2520,-73.890843,40.848343
270 East 162 St HDFC,270 East 162 St HDFC,Housing,270 East 162 St HDFC,270 East 162 Street,,,,,,,,,,2521,-73.917664,40.826403
1801-05 7th Ave HDFC,1801-05 7th Ave HDFC,Housing,1801-05 7th Ave HDFC,1801 Seventh Ave,,,,,,,,,,2522,-73.955114,40.799417
176 Grand Street Ext. HDFC,176 Grand Street Ext. HDFC,Housing,176 Grand Street Ext. HDFC,176 Borinquen Place,,,,,,,,,,2523,-73.953513,40.710582
361 West 121 Street HDFC,361 West 121 Street HDFC,Housing,361 West 121 Street HDFC,361 W 121 Street,,,,,,,,,,2524,-73.955543,40.808698
109 West 111th Street HDFC,109 West 111th Street HDFC,Housing,109 West 111th Street HDFC,109 West 111 Street,,,,,,,,,,2525,-73.952822,40.799199
223-25 East 4 Street HDFC,223-25 East 4 Street HDFC,Housing,223-25 East 4 Street HDFC,225 East 4 St,,,,,,,,,,2526,-73.983163,40.723576
Merengue Gaucho HDFC,Merengue Gaucho HDFC,Housing,Merengue Gaucho HDFC,985 Amsterdam Ave,,,,,,,,,,2527,-73.964546,40.801984
235 East 121 St HDFC,235 East 121 St HDFC,Housing,235 East 121 St HDFC,235 East 121 St,,,,,,,,,,2528,-73.936271,40.800576
610-12 East 5 St HDFC,610-12 East 5 St HDFC,Housing,610-12 East 5 St HDFC,610-12 East 5 St,,,,,,,,,,2529,-73.981475,40.723604
238 West 106 Street HDFC,238 West 106 Street HDFC,Housing,238 West 106 Street HDFC,238 West 106 St,,,,,,,,,,2530,-73.966861,40.800889
566-68 West 159 Street HDFC,566-68 West 159 Street HDFC,Housing,566-68 West 159 Street HDFC,566 West 159th Street,,,,,,,,,,2531,-73.943207,40.834957
78-80 East 127 Street HDFC,78-80 East 127 Street HDFC,Housing,78-80 East 127 Street HDFC,78-80 East 127 Street,,,,,,,,,,2532,-73.938636,40.806559
